Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,15,1,1,1,1,14,10,0,0,0,1,1,1,18,0,6,6,15.5,0,0,11.1,0.6,2.02,Graduate
1,1,3,11,1,1,1,1,1,5,1,0,0,1,1,0,18,0,8,6,12.333333333333334,0,0,11.1,0.6,2.02,Graduate
1,8,1,9,1,1,1,3,28,4,1,0,0,1,1,0,18,0,13,5,12.0,0,0,13.9,-0.3,0.79,Enrolled
1,15,1,4,1,14,1,3,3,8,1,0,0,1,1,0,20,0,12,4,11.6,0,0,15.5,2.8,-4.06,Enrolled
1,8,1,15,1,1,1,13,28,5,0,0,0,1,1,1,18,0,7,6,11.333333333333334,0,0,16.2,0.3,-0.92,Graduate
1,8,1,15,1,1,1,22,27,1,1,0,0,1,1,0,19,0,12,0,0.0,1,0,9.4,-0.8,-3.12,Dropout
1,8,1,7,1,1,1,1,3,10,1,0,0,1,1,0,20,0,7,4,12.0,0,0,10.8,1.4,1.74,Enrolled
1,8,1,8,1,1,1,13,28,5,0,0,0,1,1,0,19,0,11,4,12.0,1,0,9.4,-0.8,-3.12,Graduate
1,12,1,17,0,1,1,22,27,10,1,0,1,1,1,0,33,0,11,2,12.5,0,1,12.7,3.7,-1.7,Dropout
1,16,1,2,1,1,1,2,1,4,1,0,0,1,1,0,21,6,12,12,13.666666666666666,0,0,8.9,1.4,3.51,Graduate
2,12,1,4,1,1,1,1,14,5,0,0,1,0,1,0,25,0,17,2,14.5,2,1,15.5,2.8,-4.06,Dropout
1,1,1,6,1,1,1,1,1,5,1,0,0,1,1,1,20,0,10,4,13.2,0,0,12.4,0.5,1.79,Dropout
1,17,1,6,1,16,1,1,1,10,1,0,0,1,1,1,22,1,11,5,12.166666666666666,0,0,8.9,1.4,3.51,Dropout
4,12,1,15,1,12,1,22,27,10,0,0,0,1,0,0,39,0,10,4,11.25,0,0,10.8,1.4,1.74,Graduate
1,1,2,14,1,1,1,3,1,3,1,0,0,1,1,1,21,0,8,6,15.166666666666666,0,0,8.9,1.4,3.51,Graduate
1,8,1,11,1,1,1,1,1,10,0,0,0,1,0,1,19,0,8,6,11.166666666666666,0,0,16.2,0.3,-0.92,Graduate
1,12,1,12,1,12,1,22,27,10,0,0,0,1,0,1,26,0,8,6,10.983333333333334,0,0,7.6,2.6,0.32,Graduate
1,9,2,10,1,1,1,13,1,5,1,0,0,1,0,1,19,0,8,4,10.75,0,0,15.5,2.8,-4.06,Graduate
1,17,1,6,1,16,1,1,3,5,1,0,0,0,0,1,20,7,15,11,13.384615384615383,0,0,8.9,1.4,3.51,Graduate
1,8,1,14,1,1,1,1,27,5,1,0,0,1,0,1,25,0,8,6,11.285714285714286,0,0,15.5,2.8,-4.06,Enrolled
1,14,1,3,0,1,1,13,27,9,0,0,0,1,1,0,24,0,13,0,0.0,3,0,16.2,0.3,-0.92,Dropout
1,8,6,7,1,1,1,13,14,5,1,0,0,1,1,0,20,0,7,4,13.0,0,3,7.6,2.6,0.32,Graduate
2,12,1,4,1,1,1,22,27,10,0,0,0,1,1,0,29,0,9,6,16.11111111111111,0,0,13.9,-0.3,0.79,Graduate
1,1,1,15,1,1,1,1,3,10,0,0,0,1,1,0,20,0,8,6,11.5,0,0,16.2,0.3,-0.92,Graduate
1,15,1,8,1,14,1,3,4,3,1,0,0,1,1,0,20,0,15,4,10.75,0,0,13.9,-0.3,0.79,Dropout
1,12,1,14,1,12,1,13,1,6,1,0,0,1,1,1,24,0,10,4,11.6,0,0,11.1,0.6,2.02,Graduate
1,12,1,12,1,12,1,1,3,3,0,0,1,1,1,0,24,0,21,0,0.0,3,0,16.2,0.3,-0.92,Dropout
1,4,1,7,1,15,1,3,1,3,0,0,0,1,1,0,23,0,5,5,13.8,0,0,11.1,0.6,2.02,Graduate
1,14,1,13,1,1,1,1,27,6,1,0,0,1,1,0,20,0,8,7,13.585714285714284,0,0,15.5,2.8,-4.06,Graduate
1,8,2,14,1,1,1,1,1,5,1,0,0,1,1,0,19,0,8,6,13.857142857142858,0,0,15.5,2.8,-4.06,Graduate
4,12,1,4,1,1,1,22,27,10,0,0,0,1,1,0,28,0,12,5,12.0,0,0,11.1,0.6,2.02,Enrolled
1,15,1,4,1,14,1,1,28,5,1,0,0,1,1,1,20,0,9,6,13.444444444444445,0,0,13.9,-0.3,0.79,Graduate
1,1,1,5,1,1,1,23,27,4,0,0,0,1,1,0,18,0,6,6,14.0,0,0,8.9,1.4,3.51,Graduate
1,1,1,14,1,1,1,1,1,12,1,0,1,1,1,0,20,0,10,1,12.0,1,0,10.8,1.4,1.74,Dropout
2,12,1,17,0,1,1,22,14,6,1,0,0,1,1,0,33,0,5,5,14.2,0,0,10.8,1.4,1.74,Graduate
2,12,1,12,1,1,1,22,27,29,0,0,0,1,0,0,35,0,11,5,13.34,0,0,12.4,0.5,1.79,Enrolled
1,12,1,12,1,15,1,22,27,10,0,0,0,1,0,0,27,3,12,7,12.457142857142856,0,0,12.7,3.7,-1.7,Enrolled
1,8,5,15,1,1,1,23,28,8,1,0,0,0,0,0,19,0,12,3,11.0,0,0,9.4,-0.8,-3.12,Dropout
1,12,1,17,0,1,14,22,14,10,0,0,0,1,0,1,31,0,13,4,10.5,0,0,15.5,2.8,-4.06,Enrolled
1,1,1,2,1,1,1,13,27,8,1,0,0,1,1,0,19,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Graduate
1,14,1,5,1,1,1,13,27,8,1,0,0,1,1,0,22,9,13,13,14.0,0,0,15.5,2.8,-4.06,Graduate
1,14,1,12,1,1,16,1,1,7,0,0,0,1,0,0,39,0,0,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,8,1,11,1,1,1,1,1,5,1,0,0,0,1,0,22,0,1,0,0.0,0,0,12.4,0.5,1.79,Dropout
2,12,1,17,0,1,1,22,14,10,0,0,0,1,1,0,47,0,8,4,10.0,0,0,9.4,-0.8,-3.12,Enrolled
1,8,1,2,1,1,1,13,27,6,1,0,0,1,1,1,19,0,0,0,0.0,0,0,11.1,0.6,2.02,Graduate
1,5,1,11,1,1,10,3,1,10,1,0,0,1,0,0,19,0,6,6,13.5,0,0,12.4,0.5,1.79,Graduate
1,8,1,12,1,1,1,13,27,10,1,0,0,1,0,0,19,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,2,1,1,1,13,27,10,1,0,0,1,0,1,21,15,18,17,13.38888888888889,0,0,11.1,0.6,2.02,Graduate
1,4,1,12,1,5,1,13,1,5,1,0,0,0,0,0,39,0,0,0,0.0,0,0,12.4,0.5,1.79,Dropout
1,8,1,2,1,1,1,13,1,5,1,0,0,1,1,0,19,6,12,12,13.583333333333334,0,0,8.9,1.4,3.51,Graduate
1,1,1,2,1,1,1,22,14,10,0,0,0,1,1,1,20,0,0,0,0.0,0,0,13.9,-0.3,0.79,Enrolled
1,12,1,9,1,9,1,1,1,10,1,0,1,0,1,0,24,0,5,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,12,1,17,0,1,1,13,14,10,1,0,0,1,1,0,27,0,9,1,10.0,0,0,12.7,3.7,-1.7,Dropout
2,12,1,17,0,1,1,22,27,10,0,0,0,1,1,0,29,0,5,5,15.2,0,0,11.1,0.6,2.02,Graduate
1,8,1,6,1,1,1,13,1,10,1,0,0,1,1,0,20,0,12,4,12.8,0,0,12.4,0.5,1.79,Dropout
1,1,1,14,1,1,1,13,1,8,0,0,0,1,1,0,21,0,7,5,11.166666666666666,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,2,1,1,1,3,2,3,1,0,0,1,1,0,18,0,0,0,0.0,0,0,7.6,2.6,0.32,Enrolled
1,1,1,12,1,1,1,1,1,5,0,0,0,1,1,0,19,0,9,7,12.828571428571427,0,0,12.7,3.7,-1.7,Graduate
1,8,1,15,1,1,1,1,1,6,0,0,1,0,1,0,19,0,6,6,12.5,0,0,15.5,2.8,-4.06,Dropout
1,12,1,7,1,1,1,22,27,10,0,0,0,1,1,1,28,0,12,3,10.0,0,0,12.4,0.5,1.79,Graduate
1,6,1,11,1,1,12,13,1,10,1,0,0,0,0,0,21,0,6,6,11.5,0,0,13.9,-0.3,0.79,Graduate
1,5,1,12,1,1,10,3,3,3,1,0,1,0,0,0,23,0,11,7,11.328571428571427,0,0,12.7,3.7,-1.7,Dropout
4,12,1,4,1,1,1,13,14,10,0,0,0,1,0,0,39,0,15,2,13.0,2,1,15.5,2.8,-4.06,Enrolled
1,8,3,12,1,1,1,23,1,10,1,0,0,1,0,0,18,0,7,6,13.033333333333331,0,0,7.6,2.6,0.32,Graduate
2,6,1,15,1,1,14,22,27,10,0,0,0,1,0,0,59,0,8,6,12.166666666666666,0,0,11.1,0.6,2.02,Graduate
1,4,1,7,1,4,1,4,3,3,0,0,1,1,1,0,30,0,6,4,14.5,0,0,13.9,-0.3,0.79,Enrolled
1,1,1,6,1,1,1,1,28,10,1,0,0,1,0,0,18,0,7,5,14.4,1,0,12.7,3.7,-1.7,Graduate
2,15,1,17,0,14,1,22,27,10,0,0,0,1,0,0,41,2,10,4,12.25,0,0,9.4,-0.8,-3.12,Enrolled
1,12,1,12,1,1,1,22,14,10,1,0,0,1,0,0,27,0,14,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,1,1,10,1,1,1,23,14,10,1,0,0,1,0,1,18,0,6,6,12.666666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,9,5,16,1,1,1,23,14,8,1,0,1,0,0,0,20,0,14,2,12.0,0,0,10.8,1.4,1.74,Dropout
2,12,1,7,1,3,1,22,27,5,0,0,0,0,0,0,32,0,6,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,8,1,9,1,1,1,23,27,4,1,0,0,1,0,0,19,0,5,3,11.666666666666666,0,0,9.4,-0.8,-3.12,Dropout
2,12,1,16,1,9,1,22,27,8,0,0,0,1,0,0,41,0,0,0,0.0,0,0,16.2,0.3,-0.92,Dropout
4,8,5,3,0,1,1,13,14,12,0,0,0,1,0,0,38,0,12,1,10.0,0,0,10.8,1.4,1.74,Dropout
1,4,1,8,1,2,3,27,1,5,0,0,0,1,1,0,35,0,8,0,0.0,1,0,8.9,1.4,3.51,Dropout
1,12,1,3,0,1,1,19,24,1,1,0,0,1,0,0,27,0,11,4,12.25,0,0,7.6,2.6,0.32,Dropout
1,8,1,5,1,1,1,1,27,5,1,0,0,1,0,0,19,0,10,4,12.0,1,0,7.6,2.6,0.32,Graduate
1,9,1,15,1,1,1,13,27,10,0,0,0,0,0,0,18,0,7,5,12.6,0,0,11.1,0.6,2.02,Enrolled
2,12,1,17,0,7,1,19,24,1,0,0,0,0,0,0,39,0,5,0,0.0,0,0,7.6,2.6,0.32,Dropout
2,4,1,11,1,2,1,22,27,10,0,0,0,0,0,0,37,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
5,12,1,12,1,1,1,23,28,10,0,0,0,0,0,0,37,0,8,0,0.0,1,1,12.7,3.7,-1.7,Dropout
2,14,1,3,0,1,1,19,24,1,0,0,0,1,0,1,35,11,16,16,12.6875,0,0,9.4,-0.8,-3.12,Graduate
1,14,1,9,1,1,1,22,27,10,0,0,0,1,0,0,49,9,22,10,10.4,0,0,12.7,3.7,-1.7,Graduate
1,4,1,9,1,15,1,22,27,10,0,0,0,1,0,0,52,11,26,14,10.466666666666669,0,0,13.9,-0.3,0.79,Graduate
1,1,2,6,1,1,1,1,28,6,1,0,0,1,0,0,18,0,10,5,14.333333333333334,2,1,9.4,-0.8,-3.12,Graduate
1,12,1,3,0,1,1,22,27,10,0,0,0,1,0,1,30,0,7,6,14.666666666666666,1,0,10.8,1.4,1.74,Graduate
1,1,2,12,1,1,1,1,14,3,1,0,0,1,0,0,21,0,7,7,12.835714285714284,0,0,11.1,0.6,2.02,Graduate
1,1,1,7,1,1,1,22,14,10,1,0,0,1,1,0,20,0,5,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,9,1,1,1,1,28,7,1,0,1,1,1,0,18,0,9,0,0.0,0,0,7.6,2.6,0.32,Enrolled
1,7,1,2,1,1,1,22,27,10,1,0,0,1,1,0,19,0,0,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,1,3,12,1,1,1,3,14,3,1,0,0,1,1,0,18,0,8,8,13.24875,0,0,9.4,-0.8,-3.12,Graduate
1,6,1,1,1,1,14,2,3,3,0,0,0,1,1,0,20,0,10,7,12.857142857142858,0,0,8.9,1.4,3.51,Enrolled
1,8,1,8,1,1,1,23,14,6,1,0,0,1,0,0,21,0,12,5,13.6,0,0,12.4,0.5,1.79,Enrolled
1,1,4,9,1,1,1,1,1,4,1,0,0,1,0,1,22,0,6,3,14.0,0,0,11.1,0.6,2.02,Graduate
1,15,1,8,1,14,1,13,14,6,1,0,1,0,0,0,20,1,11,3,12.0,0,0,12.4,0.5,1.79,Enrolled
1,8,4,6,1,1,1,22,1,4,0,0,0,1,0,0,20,0,9,6,13.166666666666666,0,0,13.9,-0.3,0.79,Enrolled
1,8,6,10,1,1,1,1,14,8,1,0,0,1,0,1,19,0,8,6,13.625,0,0,12.7,3.7,-1.7,Graduate
1,8,5,12,1,1,1,13,28,10,1,0,0,1,0,1,18,0,8,7,14.85,0,0,13.9,-0.3,0.79,Graduate
1,1,2,9,1,1,1,1,14,5,1,0,0,1,1,0,21,0,9,4,10.75,0,0,11.1,0.6,2.02,Graduate
1,6,1,13,1,1,12,13,1,10,0,0,1,1,0,0,19,0,11,0,0.0,4,0,8.9,1.4,3.51,Enrolled
1,14,1,8,1,1,3,22,27,10,0,0,0,1,0,0,37,0,0,0,0.0,0,0,13.9,-0.3,0.79,Dropout
2,1,1,3,0,1,1,22,27,10,1,0,0,1,0,0,45,8,14,12,14.0,0,0,7.6,2.6,0.32,Enrolled
1,12,1,4,1,12,1,22,27,10,0,0,1,0,1,0,38,0,8,0,0.0,0,0,16.2,0.3,-0.92,Dropout
6,12,1,17,0,9,1,22,27,12,1,0,0,0,1,0,55,0,5,0,0.0,0,0,7.6,2.6,0.32,Dropout
5,12,1,4,1,1,1,22,27,10,0,0,1,0,0,0,28,0,17,5,13.0,0,0,13.9,-0.3,0.79,Dropout
5,4,1,17,0,2,1,22,27,7,0,0,0,1,0,0,46,6,12,8,12.375,0,0,8.9,1.4,3.51,Graduate
1,1,4,2,1,1,1,13,14,5,1,1,0,1,0,0,22,0,0,0,0.0,0,0,16.2,0.3,-0.92,Graduate
2,12,2,14,1,12,1,22,27,10,0,0,0,1,0,0,46,0,10,5,11.4,0,0,12.4,0.5,1.79,Dropout
1,12,1,17,0,1,1,13,27,6,0,0,0,1,0,0,28,0,9,4,11.25,0,0,7.6,2.6,0.32,Enrolled
1,1,3,6,1,1,1,22,14,10,1,0,1,0,0,0,18,0,7,3,13.0,0,0,7.6,2.6,0.32,Dropout
1,7,1,2,1,1,1,23,27,10,1,0,0,1,1,1,18,0,0,0,0.0,0,0,10.8,1.4,1.74,Enrolled
1,1,1,15,1,1,1,22,27,10,1,0,0,1,1,1,21,0,6,6,13.5,0,0,12.7,3.7,-1.7,Graduate
1,7,2,5,1,1,1,1,3,5,1,0,0,1,0,0,18,0,11,1,11.0,1,4,7.6,2.6,0.32,Enrolled
1,14,1,17,0,1,1,13,27,4,0,0,0,1,0,0,34,0,9,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,8,1,16,1,1,1,22,28,10,1,0,0,1,0,1,21,0,9,5,12.0,0,0,10.8,1.4,1.74,Dropout
1,1,1,15,1,1,1,22,14,10,1,0,0,1,0,1,18,0,8,5,13.0,0,0,15.5,2.8,-4.06,Graduate
1,1,1,2,1,1,1,17,28,10,1,0,0,1,1,0,20,0,0,0,0.0,0,0,7.6,2.6,0.32,Graduate
1,1,1,9,1,1,1,23,27,8,1,0,0,1,0,0,18,0,8,4,12.0,0,0,9.4,-0.8,-3.12,Enrolled
1,8,2,7,1,1,1,1,2,4,1,0,0,1,1,0,21,0,10,5,11.166666666666666,0,0,12.4,0.5,1.79,Enrolled
1,8,1,11,1,1,1,22,27,6,1,0,0,1,1,0,19,0,13,2,10.5,0,0,10.8,1.4,1.74,Dropout
1,8,2,3,0,1,1,1,14,5,1,0,0,1,1,0,22,0,7,6,12.666666666666666,0,0,7.6,2.6,0.32,Graduate
1,15,1,4,1,14,1,1,14,5,0,0,0,1,1,0,23,1,6,1,11.0,0,0,15.5,2.8,-4.06,Dropout
1,8,4,2,1,1,1,3,1,3,1,0,0,1,1,0,19,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,4,9,1,1,1,13,28,6,1,0,0,1,1,0,18,0,6,4,11.5,0,0,10.8,1.4,1.74,Enrolled
1,1,3,2,1,1,1,23,27,10,1,0,1,0,1,1,19,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,9,1,1,1,1,28,10,1,0,0,1,1,0,19,0,10,2,10.5,0,0,12.4,0.5,1.79,Enrolled
1,1,1,14,1,1,1,1,27,5,0,0,0,1,1,0,19,0,8,4,12.5,0,0,7.6,2.6,0.32,Enrolled
1,1,2,12,1,1,1,22,27,10,1,0,0,1,1,0,22,0,9,6,12.833333333333334,0,0,16.2,0.3,-0.92,Enrolled
1,1,1,15,1,1,1,13,1,10,0,0,0,1,1,1,18,0,7,6,15.571428571428571,0,0,13.9,-0.3,0.79,Graduate
1,8,1,10,1,1,1,22,27,8,1,0,0,1,1,0,18,0,10,4,12.0,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,15,1,1,1,23,28,10,0,0,1,1,1,0,19,0,6,4,11.25,0,0,16.2,0.3,-0.92,Dropout
1,1,4,2,1,1,1,1,1,1,1,0,0,1,1,0,18,0,0,0,0.0,0,0,11.1,0.6,2.02,Graduate
1,8,6,14,1,1,1,1,14,5,0,0,0,1,1,0,21,0,10,6,12.285714285714286,0,0,15.5,2.8,-4.06,Enrolled
1,1,2,11,1,1,1,1,14,5,1,0,0,1,1,0,18,0,12,5,11.0,0,0,9.4,-0.8,-3.12,Enrolled
1,15,1,4,1,14,1,13,28,7,1,0,0,1,1,0,19,0,8,6,12.142857142857142,0,0,12.4,0.5,1.79,Graduate
1,12,1,4,1,12,1,1,14,10,0,0,1,0,1,0,27,0,11,2,11.5,0,0,8.9,1.4,3.51,Dropout
1,17,1,4,1,16,1,23,28,10,1,0,1,1,1,0,20,7,16,11,12.545454545454543,0,0,8.9,1.4,3.51,Enrolled
1,1,5,11,1,1,1,3,14,4,1,0,0,1,1,0,20,0,10,4,13.0,0,0,12.4,0.5,1.79,Graduate
1,1,6,12,1,1,1,4,3,3,1,0,0,1,1,0,18,0,9,8,12.8875,1,1,9.4,-0.8,-3.12,Graduate
1,8,1,15,1,1,1,23,14,10,1,0,0,1,1,0,18,0,6,6,12.666666666666666,0,0,12.4,0.5,1.79,Enrolled
1,1,2,5,1,1,1,23,14,8,1,0,0,1,1,0,18,0,7,6,12.833333333333334,0,0,8.9,1.4,3.51,Graduate
1,1,1,9,1,1,1,1,28,5,1,0,0,1,1,0,18,0,10,3,10.666666666666666,1,0,9.4,-0.8,-3.12,Dropout
1,7,5,6,1,1,1,13,27,9,1,0,0,1,1,0,18,0,11,5,13.0,2,0,9.4,-0.8,-3.12,Enrolled
1,8,2,12,1,1,1,13,14,6,1,0,0,1,0,0,18,0,11,6,11.983333333333334,0,0,16.2,0.3,-0.92,Graduate
1,12,1,3,0,11,1,19,24,1,1,0,0,0,0,0,37,0,9,0,0.0,0,5,9.4,-0.8,-3.12,Dropout
2,12,1,3,0,1,1,23,27,6,0,0,0,1,0,1,36,0,6,6,11.833333333333334,0,0,10.8,1.4,1.74,Graduate
2,12,1,6,1,12,1,13,14,10,1,0,0,1,0,0,26,0,21,3,12.666666666666666,0,0,15.5,2.8,-4.06,Dropout
1,1,1,6,1,1,1,22,28,7,0,0,0,1,0,0,19,0,9,4,13.75,1,0,7.6,2.6,0.32,Graduate
1,12,1,3,0,1,1,22,1,8,1,0,0,1,0,0,24,0,8,5,11.4,0,0,15.5,2.8,-4.06,Dropout
1,1,2,15,1,1,21,13,1,10,1,0,0,1,0,1,19,0,8,6,13.166666666666666,0,0,11.1,0.6,2.02,Dropout
1,13,1,14,1,1,1,1,1,10,1,0,0,1,0,1,20,3,10,6,12.833333333333334,0,0,12.7,3.7,-1.7,Graduate
1,9,1,14,1,1,1,13,3,10,1,0,0,1,0,0,19,0,8,6,14.125,0,0,11.1,0.6,2.02,Graduate
1,1,1,6,1,1,1,23,27,10,1,0,0,1,0,0,21,0,10,3,11.666666666666666,0,0,10.8,1.4,1.74,Graduate
2,12,1,13,1,1,1,22,27,10,0,0,0,0,0,0,50,0,18,6,10.25,0,0,12.7,3.7,-1.7,Dropout
2,12,1,13,1,1,1,22,27,10,0,0,0,1,0,0,47,1,16,6,12.514285714285716,0,0,12.7,3.7,-1.7,Dropout
1,13,1,16,1,1,1,1,14,5,0,0,0,1,0,0,24,9,17,10,11.5,0,0,16.2,0.3,-0.92,Dropout
1,12,1,17,0,1,1,22,27,8,0,0,0,0,0,0,48,0,5,1,10.0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,6,1,1,1,22,2,10,1,0,0,1,0,1,18,0,7,6,15.714285714285714,0,0,12.4,0.5,1.79,Graduate
1,15,1,17,0,14,1,22,27,6,1,0,0,1,1,0,32,2,9,4,12.5,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,14,1,1,1,13,3,5,1,0,0,0,1,0,20,0,6,3,12.0,0,0,7.6,2.6,0.32,Dropout
1,12,1,7,1,1,1,22,28,10,0,0,1,1,1,0,24,0,11,0,0.0,0,0,16.2,0.3,-0.92,Dropout
2,12,1,8,1,12,1,22,28,10,0,0,0,1,1,0,53,0,9,4,12.25,2,0,9.4,-0.8,-3.12,Graduate
2,12,1,15,1,12,1,13,14,10,0,0,1,0,1,0,42,0,5,0,0.0,0,0,13.9,-0.3,0.79,Dropout
2,12,1,17,0,9,1,22,27,10,1,0,0,1,1,0,52,0,5,5,13.6,0,0,7.6,2.6,0.32,Graduate
1,14,1,3,0,1,1,23,3,18,0,0,0,1,1,0,54,9,14,13,13.307692307692308,0,0,12.7,3.7,-1.7,Enrolled
2,12,1,17,0,1,1,22,27,10,0,0,0,1,1,0,49,0,6,5,12.2,0,0,15.5,2.8,-4.06,Graduate
1,8,1,14,1,1,1,23,27,8,0,0,0,1,1,1,18,0,7,6,12.285714285714286,0,1,16.2,0.3,-0.92,Graduate
2,12,1,8,1,1,1,1,14,7,1,0,0,1,1,0,37,1,12,3,12.0,2,1,10.8,1.4,1.74,Graduate
1,1,1,12,1,1,1,1,1,5,0,0,0,1,1,1,21,0,9,6,13.342857142857143,0,0,12.4,0.5,1.79,Graduate
1,12,1,14,1,7,1,22,27,6,0,0,1,1,1,0,26,0,5,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,5,1,1,1,3,1,3,1,0,0,1,1,0,20,5,12,11,14.272727272727272,0,0,16.2,0.3,-0.92,Graduate
1,1,4,12,1,1,1,1,27,5,1,0,0,1,0,1,19,0,9,7,12.1375,0,0,12.4,0.5,1.79,Graduate
1,1,2,5,1,1,1,23,28,10,1,0,0,1,0,0,18,0,7,6,14.166666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,8,5,12,1,1,1,1,1,5,1,0,0,1,0,0,18,0,7,7,13.528571428571428,0,0,12.4,0.5,1.79,Graduate
1,8,2,3,0,1,1,22,14,10,0,0,0,1,0,0,20,0,8,5,12.0,0,0,10.8,1.4,1.74,Graduate
1,8,4,11,1,1,1,3,3,4,1,0,0,1,0,0,20,0,5,5,11.4,0,0,10.8,1.4,1.74,Dropout
1,1,2,2,1,1,1,3,14,5,1,0,0,1,0,0,21,0,0,0,0.0,0,0,8.9,1.4,3.51,Dropout
1,1,2,2,1,1,1,1,14,4,1,0,0,1,0,0,22,6,12,12,12.916666666666666,0,0,8.9,1.4,3.51,Graduate
1,14,1,12,1,1,1,1,28,5,0,0,0,1,0,1,18,0,8,7,13.6375,0,0,13.9,-0.3,0.79,Graduate
1,1,5,12,1,1,1,13,27,10,1,0,0,1,0,0,18,0,10,7,12.9,0,0,15.5,2.8,-4.06,Dropout
1,1,1,12,1,1,1,1,28,5,1,0,0,1,0,1,19,0,8,7,14.36,0,0,10.8,1.4,1.74,Graduate
1,1,1,12,1,1,1,3,1,10,0,0,0,1,0,0,19,0,8,7,14.514285714285714,0,0,12.7,3.7,-1.7,Enrolled
1,1,3,12,1,1,1,1,1,5,1,0,0,1,0,0,18,0,8,7,14.7,0,0,10.8,1.4,1.74,Graduate
1,4,1,17,0,15,1,28,3,4,0,0,0,1,0,0,27,0,5,5,15.2,0,0,11.1,0.6,2.02,Enrolled
1,1,3,13,1,1,1,13,14,4,1,0,0,1,0,1,20,0,7,7,13.0,0,0,12.4,0.5,1.79,Graduate
1,1,2,16,1,1,1,1,1,3,1,0,0,1,0,0,20,0,6,6,13.5,0,0,12.7,3.7,-1.7,Dropout
1,1,2,6,1,1,1,23,1,10,1,0,0,1,0,0,20,0,11,5,12.333333333333334,2,0,9.4,-0.8,-3.12,Graduate
1,1,1,9,1,1,1,3,14,2,0,0,0,1,0,0,19,0,6,5,13.4,0,0,16.2,0.3,-0.92,Graduate
1,1,2,6,1,1,1,22,14,10,0,0,0,1,0,0,20,0,7,4,11.75,0,0,7.6,2.6,0.32,Enrolled
1,14,3,2,1,1,1,22,27,10,1,0,0,1,0,1,20,0,0,0,0.0,0,0,7.6,2.6,0.32,Graduate
1,1,1,2,1,1,1,3,3,2,1,0,0,1,0,0,20,0,0,0,0.0,0,0,13.9,-0.3,0.79,Enrolled
1,17,1,6,1,16,1,1,14,5,1,0,0,1,0,0,27,7,17,11,14.727272727272728,0,0,8.9,1.4,3.51,Graduate
1,1,2,6,1,1,1,3,3,6,1,0,0,1,0,0,18,0,7,6,16.571428571428573,0,0,13.9,-0.3,0.79,Graduate
1,1,1,12,1,1,1,13,1,5,0,0,0,1,0,0,18,0,10,7,15.145,0,0,15.5,2.8,-4.06,Graduate
1,8,1,12,1,1,1,1,27,10,0,0,0,1,0,1,18,0,7,7,13.44285714285714,0,0,13.9,-0.3,0.79,Graduate
1,1,1,6,1,1,1,22,27,10,0,0,0,1,0,0,20,0,8,5,14.166666666666666,2,2,9.4,-0.8,-3.12,Graduate
1,1,1,15,1,1,1,1,1,5,1,0,0,1,0,0,19,0,7,6,14.0,0,0,11.1,0.6,2.02,Enrolled
1,8,1,10,1,1,1,1,1,6,0,0,0,1,0,1,20,0,9,6,11.333333333333334,0,0,10.8,1.4,1.74,Graduate
1,1,4,12,1,1,1,3,14,2,1,0,0,1,0,0,18,0,8,8,13.76125,0,0,9.4,-0.8,-3.12,Graduate
1,15,1,5,1,14,1,1,28,5,0,0,1,0,0,0,22,2,9,5,11.6,0,0,12.4,0.5,1.79,Dropout
1,8,1,3,0,1,1,22,27,6,0,0,1,1,0,1,22,1,7,4,12.75,0,0,13.9,-0.3,0.79,Graduate
1,12,1,17,0,1,1,1,1,5,0,0,0,1,0,0,25,0,12,4,12.5,0,0,13.9,-0.3,0.79,Enrolled
1,1,1,6,1,1,1,13,3,5,0,0,0,1,0,0,19,0,13,6,15.307692307692308,0,0,15.5,2.8,-4.06,Graduate
1,15,1,8,1,14,1,3,1,5,1,0,0,0,0,0,21,1,12,5,13.285714285714286,0,0,16.2,0.3,-0.92,Dropout
